1,'6-JAN-2000','False','True',50,17
2,'2-JAN-2000','False','False',21,20
3,'9-JAN-2000','False','True',2,2
4,'2-JAN-2000','False','False',18,18
5,'8-JAN-2000','True','False',8,8
6,'7-JAN-2000','True','False',10,10
7,'13-JAN-2000','False','False',5,5
8,'24-JAN-2000','False','False',48,16
9,'28-JAN-2000','True','False',8,8
10,'21-JAN-2000','True','False',38,10
11,'19-JAN-2000','False','True',8,8
12,'18-JAN-2000','False','False',43,12
13,'27-JAN-2000','False','False',8,8
14,'18-JAN-2000','False','False',5,5
15,'22-JAN-2000','True','False',19,19
16,'6-JAN-2000','False','False',35,9
17,'9-JAN-2000','False','False',4,4
18,'18-JAN-2000','False','False',47,15
19,'29-JAN-2000','True','True',19,19
20,'15-JAN-2000','True','True',34,9
21,'3-JAN-2000','False','True',14,14
22,'11-JAN-2000','False','True',18,18
23,'10-JAN-2000','False','False',2,2
24,'20-JAN-2000','False','True',28,6
25,'12-JAN-2000','False','True',2,2
26,'3-MAR-2000','True','False',1,1
27,'12-JAN-2000','False','False',40,12
28,'27-JAN-2000','False','True',9,9
29,'21-JAN-2000','True','True',10,10
30,'24-JAN-2000','False','False',8,8
31,'15-JAN-2000','True','False',9,9
32,'5-JAN-2000','False','True',6,6
33,'10-JAN-2000','False','True',38,10
34,'13-JAN-2000','False','True',48,16
35,'11-JAN-2000','False','False',12,12
36,'19-JAN-2000','False','False',17,17
37,'10-JAN-2000','False','False',28,6
38,'26-JAN-2000','False','False',43,12
39,'24-JAN-2000','False','True',4,4
40,'19-JAN-2000','False','True',26,3
41,'1-JAN-2000','True','True',18,18
42,'5-JAN-2000','False','False',19,19
43,'10-JAN-2000','False','False',39,10
44,'19-JAN-2000','False','False',11,11
45,'28-JAN-2000','True','False',50,17
46,'14-JAN-2000','True','False',4,4
47,'19-JAN-2000','False','False',17,17
48,'17-AUG-2000','False','True',1,1
49,'29-JAN-2000','True','True',19,19
50,'12-JAN-2000','False','False',40,12
51,'8-JAN-2000','True','False',15,15
52,'27-JAN-2000','False','True',11,11
53,'23-JAN-2000','False','True',10,10
54,'19-JAN-2000','False','True',29,6
55,'28-JAN-2000','True','True',13,13
56,'12-JAN-2000','False','False',17,17
57,'13-JAN-2000','False','True',5,5
58,'28-JAN-2000','True','False',5,5
59,'1-JAN-2000','True','True',2,2
60,'20-JAN-2000','False','True',18,18
61,'2-JAN-2000','False','False',4,4
62,'2-JAN-2000','False','False',8,8
63,'20-JAN-2000','False','True',4,4
64,'15-JAN-2000','True','False',19,19
65,'25-JAN-2000','False','True',39,10
66,'1-JAN-2000','True','False',17,17
67,'29-JAN-2000','True','False',27,6
68,'23-JAN-2000','False','False',4,4
69,'3-JAN-2000','False','False',11,11
70,'15-JAN-2000','True','False',13,13
71,'14-JAN-2000','True','False',8,8
72,'6-JAN-2000','False','True',17,17
73,'18-JAN-2000','False','False',26,3
74,'14-JAN-2000','True','False',8,8
75,'22-JAN-2000','True','False',11,11
76,'8-JAN-2000','True','False',7,7
77,'22-JAN-2000','True','True',4,4
78,'18-JAN-2000','False','True',21,20
79,'20-JAN-2000','False','False',49,16
80,'16-JAN-2000','False','True',17,17
81,'24-JAN-2000','False','True',20,20
82,'13-JAN-2000','False','False',47,15
83,'2-JAN-2000','False','False',5,5
84,'10-JAN-2000','False','True',14,14
85,'16-JAN-2000','False','True',48,16
86,'9-JAN-2000','False','True',24,3
87,'7-JAN-2000','True','True',18,18
88,'11-JAN-2000','False','False',19,19
89,'20-JAN-2000','False','False',18,18
90,'4-JAN-2000','False','False',36,9
91,'11-JAN-2000','False','False',17,17
92,'7-JAN-2000','True','False',10,10
93,'16-JAN-2000','False','True',19,19
94,'6-JAN-2000','False','True',4,4
95,'20-JAN-2000','False','False',38,10
96,'1-JAN-2000','True','False',49,16
97,'19-JAN-2000','False','False',48,16
98,'14-JAN-2000','True','False',48,16
99,'26-JAN-2000','False','False',11,11
100,'15-JAN-2000','True','False',48,16
101,'14-JAN-2000','True','False',17,17
102,'14-JAN-2000','True','False',28,6
103,'5-JAN-2000','False','True',17,17
104,'25-JAN-2000','False','True',18,18
105,'10-JAN-2000','False','False',2,2
106,'27-JAN-2000','False','False',14,14
107,'2-JAN-2000','False','True',2,2
108,'6-NOV-2000','False','True',1,1
109,'13-JAN-2000','False','True',28,6
110,'22-JAN-2000','True','False',13,13
111,'9-JAN-2000','False','False',23,3
112,'22-JAN-2000','True','False',41,12
113,'13-JAN-2000','False','False',39,10
114,'20-JAN-2000','False','True',2,2
115,'5-JAN-2000','False','False',8,8
116,'8-JAN-2000','True','False',31,7
117,'6-JAN-2000','False','False',49,16
118,'26-JAN-2000','False','False',34,9
119,'27-JAN-2000','False','False',8,8
120,'24-JAN-2000','False','False',36,9
121,'6-JAN-2000','False','False',14,14
122,'17-JAN-2000','False','False',18,18
123,'27-FEB-2000','False','True',1,1
124,'24-JAN-2000','False','False',33,7
125,'14-JAN-2000','True','False',33,7
126,'25-JAN-2000','False','False',40,12
127,'26-APR-2000','False','True',1,1
128,'25-JUN-2000','False','False',1,1
129,'26-NOV-2000','False','False',1,1
130,'4-JAN-2000','False','False',46,15
131,'5-JAN-2000','False','False',18,18
132,'28-JAN-2000','True','False',16,16
133,'12-JAN-2000','False','False',42,12
134,'5-JAN-2000','False','False',13,13
135,'25-JAN-2000','False','False',3,3
136,'7-JAN-2000','True','True',14,14
137,'1-JAN-2000','True','False',26,3
138,'25-JAN-2000','False','False',47,15
139,'16-JAN-2000','False','False',3,3
140,'28-JAN-2000','True','False',18,18
141,'12-JAN-2000','False','True',38,10
142,'25-JAN-2000','False','False',48,16
143,'23-JAN-2000','False','True',15,15
144,'29-JAN-2000','True','False',5,5
145,'22-JAN-2000','True','False',18,18
146,'1-JAN-2000','True','True',5,5
147,'7-JAN-2000','True','True',13,13
148,'7-JAN-2000','True','True',50,17
149,'14-JAN-2000','True','True',19,19
150,'8-JAN-2000','True','False',14,14
151,'17-JAN-2000','False','False',32,7
152,'6-JAN-2000','False','False',17,17
153,'23-JAN-2000','False','False',43,12
154,'24-JAN-2000','False','False',19,19
155,'6-JAN-2000','False','True',30,7
156,'29-JAN-2000','True','False',38,10
157,'29-JAN-2000','True','False',10,10
158,'17-JAN-2000','False','False',34,9
159,'23-JAN-2000','False','False',19,19
160,'12-JAN-2000','False','False',4,4
161,'11-JAN-2000','False','False',8,8
162,'11-JAN-2000','False','False',13,13
163,'14-JAN-2000','True','False',29,6
164,'11-JAN-2000','False','True',11,11
165,'27-JAN-2000','False','False',13,13
166,'1-JAN-2000','True','False',33,7
167,'24-JAN-2000','False','True',2,2
168,'13-JAN-2000','False','False',19,19
169,'25-JAN-2000','False','False',19,19
170,'21-JAN-2000','True','True',40,12
171,'28-JAN-2000','True','False',5,5
172,'17-JAN-2000','False','True',19,19
173,'6-JAN-2000','False','False',20,20
174,'1-JAN-2000','True','False',27,6
175,'7-JAN-2000','True','False',14,14
176,'15-JAN-2000','True','False',2,2
177,'22-JAN-2000','True','False',44,12
178,'19-JAN-2000','False','True',27,6
179,'21-JAN-2000','True','True',20,20
180,'21-JAN-2000','True','False',2,2
181,'28-JAN-2000','True','False',42,12
182,'3-JAN-2000','False','False',4,4
183,'1-JAN-2000','True','False',32,7
184,'1-JAN-2000','True','False',18,18
185,'25-JAN-2000','False','False',47,15
186,'1-JAN-2000','True','False',19,19
187,'15-JAN-2000','True','True',49,16
188,'19-JAN-2000','False','True',50,17
189,'23-JAN-2000','False','True',31,7
190,'19-JAN-2000','False','False',14,14
191,'1-JAN-2000','True','True',17,17
192,'20-JAN-2000','False','False',7,7
193,'17-JAN-2000','False','True',5,5
194,'6-JAN-2000','False','True',17,17
195,'23-JAN-2000','False','False',28,6
196,'24-JAN-2000','False','False',12,12
197,'28-JAN-2000','True','False',15,15
198,'11-JAN-2000','False','True',45,15
199,'20-JAN-2000','False','True',27,6
200,'15-JAN-2000','True','False',18,18
201,'20-JAN-2000','False','False',13,13
202,'25-FEB-2000','True','False',1,1
203,'3-SEP-2000','False','True',1,1
204,'12-JAN-2000','False','True',50,17
205,'1-JAN-2000','True','False',3,3
206,'11-JAN-2000','False','True',11,11
207,'24-JAN-2000','False','False',26,3
208,'1-JAN-2000','True','False',11,11
209,'26-SEP-2000','False','True',1,1
210,'16-JAN-2000','False','True',41,12
211,'4-JAN-2000','False','False',25,3
212,'3-JAN-2000','False','True',9,9
213,'26-JAN-2000','False','False',31,7
214,'27-JAN-2000','False','False',5,5
215,'8-MAR-2000','False','False',1,1
216,'7-JAN-2000','True','False',50,17
217,'4-JAN-2000','False','False',25,3
218,'5-JAN-2000','False','True',14,14
219,'17-JAN-2000','False','True',22,20
220,'16-JAN-2000','False','True',7,7
221,'14-JAN-2000','True','True',25,3
222,'22-JAN-2000','True','True',47,15
223,'25-JAN-2000','False','False',10,10
224,'27-JAN-2000','False','True',31,7
225,'6-JAN-2000','False','False',26,3
226,'25-JAN-2000','False','False',31,7
227,'3-JAN-2000','False','False',14,14
228,'14-JAN-2000','True','False',34,9
229,'9-JAN-2000','False','False',27,6
230,'19-JAN-2000','False','False',17,17
231,'23-JAN-2000','False','False',5,5
232,'1-JAN-2000','True','True',9,9
233,'1-JAN-2000','True','False',2,2
234,'7-JAN-2000','True','True',5,5
235,'22-JAN-2000','True','False',11,11
236,'1-JAN-2000','True','False',11,11
237,'3-JAN-2000','False','False',2,2
238,'14-OCT-2000','True','False',1,1
239,'1-JAN-2000','True','False',17,17
240,'13-JAN-2000','False','False',18,18
241,'4-JAN-2000','False','True',50,17
242,'8-JAN-2000','True','False',19,19
243,'21-JAN-2000','True','False',13,13
244,'9-JAN-2000','False','False',14,14
245,'13-JAN-2000','False','False',3,3
246,'23-JAN-2000','False','False',11,11
247,'7-JAN-2000','True','False',5,5
248,'17-JAN-2000','False','False',37,10
249,'4-JAN-2000','False','False',7,7
250,'28-JAN-2000','True','True',41,12
251,'10-JAN-2000','False','True',25,3
252,'10-MAR-2000','True','False',1,1
253,'15-JAN-2000','True','False',29,6
254,'17-JAN-2000','False','False',14,14
255,'28-JAN-2000','True','True',31,7
256,'17-JAN-2000','False','False',49,16
257,'6-APR-2000','False','True',1,1
258,'1-JAN-2000','True','False',3,3
259,'8-JAN-2000','True','False',10,10
260,'13-JAN-2000','False','False',13,13
261,'21-JAN-2000','True','True',42,12
262,'28-JAN-2000','True','True',16,16
263,'13-JAN-2000','False','False',29,6
