1,'25-JAN-2000','False','False',14,14
2,'9-JAN-2000','False','False',8,8
3,'14-JAN-2000','True','False',15,15
4,'25-JAN-2000','False','False',11,11
5,'13-JAN-2000','False','False',15,15
6,'19-JAN-2000','False','False',14,14
7,'27-JAN-2000','False','False',6,6
8,'3-JAN-2000','False','False',3,3
9,'2-JAN-2000','False','False',15,15
10,'18-AUG-2000','True','False',49,1
11,'23-JAN-2000','False','False',8,8
12,'18-JAN-2000','False','False',17,17
13,'28-JAN-2000','True','False',11,11
14,'16-JAN-2000','False','False',43,16
15,'19-JAN-2000','False','False',46,19
16,'3-JAN-2000','False','False',11,11
17,'1-JAN-2000','True','False',2,2
18,'9-JAN-2000','False','False',24,4
19,'8-JAN-2000','True','True',15,15
20,'29-JAN-2000','True','False',11,11
21,'15-JAN-2000','True','False',2,2
22,'29-JAN-2000','True','False',9,9
23,'12-APR-2000','False','False',49,1
24,'22-JAN-2000','True','False',2,2
25,'15-JAN-2000','True','False',11,11
26,'22-NOV-2000','False','False',1,1
27,'9-JAN-2000','False','False',3,3
28,'15-JAN-2000','True','True',11,11
29,'15-JAN-2000','True','False',35,12
30,'25-JAN-2000','False','True',4,4
31,'20-JAN-2000','False','False',38,13
32,'4-JAN-2000','False','True',22,20
33,'8-JAN-2000','True','True',40,13
34,'19-JAN-2000','False','False',26,5
35,'7-JAN-2000','True','False',9,9
36,'19-JAN-2000','False','False',18,18
37,'7-JAN-2000','True','False',7,7
38,'16-JAN-2000','False','True',2,2
39,'22-JAN-2000','True','False',36,12
40,'5-SEP-2000','False','False',48,1
41,'23-NOV-2000','False','False',48,1
42,'5-JAN-2000','False','True',8,8
43,'22-JAN-2000','True','False',15,15
44,'11-JAN-2000','False','False',21,20
45,'8-MAY-2000','False','False',49,1
46,'11-JAN-2000','False','True',7,7
47,'13-JAN-2000','False','False',43,16
48,'24-JAN-2000','False','False',21,20
49,'22-JAN-2000','True','False',37,12
50,'20-JAN-2000','False','True',25,4
51,'4-JAN-2000','False','False',14,14
52,'9-JAN-2000','False','True',18,18
53,'2-OCT-2000','False','True',1,1
54,'12-JAN-2000','False','False',42,16
55,'5-JAN-2000','False','True',24,4
56,'16-JAN-2000','False','True',44,16
57,'27-JAN-2000','False','False',24,4
58,'14-JAN-2000','True','False',25,4
59,'26-JAN-2000','False','True',15,15
60,'17-JAN-2000','False','True',2,2
61,'5-JAN-2000','False','False',6,6
62,'17-JAN-2000','False','False',17,17
63,'9-JAN-2000','False','False',8,8
64,'18-JAN-2000','False','True',17,17
65,'8-JAN-2000','True','False',43,16
66,'1-JAN-2000','True','False',16,16
67,'21-JAN-2000','True','False',6,6
68,'8-JAN-2000','True','False',23,20
69,'3-JAN-2000','False','False',11,11
70,'20-JAN-2000','False','True',46,19
71,'27-JAN-2000','False','False',12,12
72,'2-JAN-2000','False','False',4,4
73,'10-JAN-2000','False','True',39,13
74,'3-JAN-2000','False','False',2,2
75,'25-JAN-2000','False','True',14,14
76,'6-JAN-2000','False','False',9,9
77,'8-JAN-2000','True','False',9,9
78,'28-JAN-2000','True','True',7,7
79,'17-JAN-2000','False','False',14,14
80,'13-JUL-2000','False','False',1,1
81,'24-JAN-2000','False','False',2,2
82,'27-JAN-2000','False','True',6,6
83,'14-JAN-2000','True','False',23,20
84,'8-JAN-2000','True','True',8,8
85,'12-JAN-2000','False','False',14,14
86,'17-JAN-2000','False','False',46,19
87,'17-JAN-2000','False','False',7,7
88,'15-JAN-2000','True','True',34,10
89,'3-JAN-2000','False','True',45,16
90,'19-JAN-2000','False','False',34,10
91,'14-JAN-2000','True','False',6,6
92,'15-JAN-2000','True','False',6,6
93,'1-JAN-2000','True','False',14,14
94,'9-JAN-2000','False','False',12,12
95,'25-JAN-2000','False','False',6,6
96,'11-JAN-2000','False','False',18,18
97,'16-JAN-2000','False','False',15,15
98,'15-JAN-2000','True','False',38,13
99,'21-JAN-2000','True','False',3,3
100,'17-JAN-2000','False','False',23,20
101,'24-JAN-2000','False','True',3,3
102,'14-JAN-2000','True','True',25,4
103,'6-JAN-2000','False','True',20,20
104,'24-JAN-2000','False','True',44,16
105,'9-JAN-2000','False','True',18,18
106,'4-JAN-2000','False','True',9,9
107,'13-JAN-2000','False','False',21,20
108,'29-JAN-2000','True','False',8,8
109,'1-JAN-2000','True','False',3,3
110,'2-JAN-2000','False','False',1,1
